Episode,Total_Reward
260,-122.67691478848627
261,-70.86973900089922
262,-69.07151649729052
263,50.48480216112898
264,-12.948367161232056
265,-242.29733643613892
266,-86.45205817720692
267,-93.33386118770565
268,-138.53425846088896
269,-58.24473386438483
270,-93.82214697146165
271,-106.05764074342719
272,-29.017652429244293
273,-130.3053822474491
274,-78.06218234790185
275,-47.02347511551439
276,-93.23689909223681
277,-103.89093335781688
278,-106.67504797403414
279,-106.35364771171139
280,-63.520407377009406
281,-62.93556559102839
282,-58.78474947651246
283,-275.00778442908404
284,-172.17453352215864
285,91.54408098243567
286,-469.7038835983321
287,-43.69577740115034
288,-46.51850843189529
289,-26.887346167644537
290,-37.778852474346685
291,-61.813411283879645
292,-56.48094056297582
293,-121.7908425202529
294,-101.37347824495961
295,-107.26156030268506
296,-111.90131017553851
297,-33.53688655925383
298,-127.61719151135382
299,-163.97822028484438
300,-100.09141164371871
301,13.014635619098144
302,-110.71606612576527
303,-77.55057798023194
304,-106.23044579086687
305,-44.67684986632544
306,-83.11471629817252
307,-108.2679203975485
308,-61.57374893056274
309,-62.6335370678604
310,-140.36334713464748
311,-101.27125141541553
312,232.77725959398566
313,-110.49439337050426
314,-101.93483089569845
315,-97.40535278700976
316,-203.09261296776066
317,-118.40970951134892
318,-94.31955839493625
319,-191.53846408185962
320,-77.50904309863485
321,-67.11327897387706
322,-108.83142214606826
323,-160.67534609257092
324,-106.65929137525998
325,-175.19383689222647
326,-77.81641797263268
327,-57.17613243598916
328,-157.71096323016656
329,-101.21880701637012
330,-46.29052935695408
331,-286.3078093464501
332,-6.619654716176186
333,-138.74297205181358
334,-185.35338120544475
335,-120.44538141797497
336,-163.57886742241388
337,-133.5168312444012
338,-236.20517911373813
339,-82.21965713925283
340,-88.84178695160564
341,-77.06118703639287
342,-44.552115866733466
343,-111.31564997404854
344,-211.83823919285953
345,-212.62765696395485
346,-124.18047588521368
347,-133.11256314861862
348,-116.83677744293934
349,-270.42790066742833
350,-86.40717065916311
351,-90.13644490535879
352,-169.1290807047655
353,13.611684782023545
354,-216.46359644076807
355,-55.18053934994947
356,-75.0363024407668
357,-37.864591408065024
358,-112.02383154336027
359,-72.12226453993233
360,-73.50055976300825
361,-91.82574198643535
362,-43.332674060446806
363,-130.31301509365838
364,-24.85636327360902
365,-58.457627431679214
366,-155.3630555762907
367,234.12896475386938
368,-107.71644423119679
369,9.34856741982641
370,-242.6270645618306
371,-146.89253535479207
372,-147.7131302057564
373,-130.62795250100987
374,-81.73182988436142
375,-44.09210996226928
376,-147.81045297176559
377,-92.89319575444367
378,-101.99077147724682
379,-57.495592052021074
380,-60.25737834571775
381,-31.535519775334862
382,-60.0721890262742
383,-91.51510438742542
384,-62.85994861640625
385,-57.73079915570732
386,-205.21959156021018
387,-44.184609070098546
388,-22.667283820567462
389,8.003064246297257
390,200.42755200916298
391,6.087684167620623
392,-25.339895756933373
393,-369.48023947451406
394,-43.87871951216367
395,-16.94160900274285
396,-238.89524381790193
397,-67.14412951356465
398,-90.04047995812867
399,-102.98961866323441
400,-56.8778034176575
401,-84.93079824185442
402,-69.40590384296597
403,-124.86276895837976
404,-76.99101174927723
405,-131.07084203061828
406,-69.19419818570029
407,-247.7659967562362
408,-112.71640735378539
409,-127.90834366402277
410,-43.974761481229606
411,-73.02890928379287
412,-24.406608812663507
413,-42.46185023227794
414,-107.09090955146878
415,-87.22603479246196
416,-44.95098784815623
417,-109.814837673655
418,-14.115196118831307
419,194.4902646584694
420,-49.80319441663583
421,-62.008587099372775
422,-95.37604969237496
423,-56.700978194227936
424,-75.95000864245021
425,-311.0725770293618
426,-279.7460528915458
427,-95.80766912211374
428,-8.081927694781115
429,123.6760320978875
430,177.94506608943746
431,170.6426560773566
432,-83.82643883603033
433,11.135452017334131
434,-90.81400940139346
435,-73.01374821667588
436,-111.94425807258946
437,-118.54407492413137
438,-54.325485405599565
439,-79.53888761977902
440,-47.765147625830764
441,10.097752450950068
442,-42.492504915640126
443,-89.41196144988619
444,-66.84508544687154
445,-193.8911583321888
446,-64.10004501997236
447,-56.495065979547476
448,-45.60947096199115
449,-93.47057894084394
450,-227.98405911863756
451,-157.777906629881
452,-116.68556216181177
453,-136.96600566140643
454,-95.5252897589015
455,-78.96742563526738
456,-122.53234444657149
457,120.89274726482302
458,-108.01355012075312
459,-107.16442401659143
460,-87.14942641038692
461,-151.0447651478384
462,-301.79939087076184
463,211.24178024673762
464,-220.2836484824325
465,-133.64551038327164
466,-119.80432869624408
467,-189.32041523278778
468,-136.10021179616064
469,-98.51213603426959
470,-101.66793936904634
471,-150.25969354391333
472,-106.88195153184988
473,-231.9414517256483
474,-166.90378152871008
475,-86.24506057466209
476,-109.30261430491905
477,-156.98895210887355
478,65.00583682874236
479,-114.17071047919073
480,-92.54608417957688
481,-79.46899137079278
482,-24.177680386863642
483,-174.85658626670303
484,-200.9409311371731
485,-78.67537002001995
486,-92.64552007786887
487,-141.05488171560626
488,-150.18109550404068
489,-207.30275392898864
490,-116.88028680582936
491,-28.876946236720244
492,-52.67538587615374
493,-128.31222861352245
494,-179.99245813953036
495,-256.98146992295835
496,-194.40323845291556
497,-121.19293812591563
498,-94.67587888791137
499,-85.53671870152051
500,-97.90085706958057
501,-246.93996622974845
502,-218.86472853239215
503,-116.22459033071893
504,-112.2755452699962
505,-103.76844241992366
506,-113.95901183972703
507,-16.30880174575357
508,-198.53000578326282
509,-329.0309262304587
