Episode,Total_Reward
256,-163.08593298143109
257,-146.17289072717645
258,-169.96003979656874
259,-317.6143303869864
260,-168.6977756710939
261,-137.49588051845524
262,-419.43021898903294
263,18.282717733721782
264,-112.35258087602236
265,-134.658174510538
266,-14.526777612802576
267,-191.98447780282905
268,-98.84614960397724
269,-212.0423673183223
270,-62.912994830204795
271,-300.88906726246955
272,-99.94647650710975
273,-168.8425413959351
274,-102.8669088076322
275,-56.80476757292615
276,-131.82807816907285
277,-249.54709845925564
278,-112.91625337300125
279,-110.16714390331764
280,-95.57936658822695
281,17.05579138341264
282,-101.45326692831188
283,-97.15408150994568
284,-73.02731742698664
285,217.7302480462286
286,-28.829445899012825
287,-159.4303721872065
288,-70.22259162045354
289,-141.91777576303105
290,-143.2672263177768
291,4.253892681484359
292,-137.3787048514557
293,-242.490709149019
294,-89.52072522762678
295,-117.91906568587068
296,-144.76695910396992
297,-121.54948844242331
298,-23.477472479939934
299,-170.5194385032167
300,-108.46681336036332
301,-351.0996236707414
302,-145.33573466022497
303,-220.25439946740647
304,-223.4990886181252
305,-186.96087947301572
306,-186.01141813695114
307,-228.85407602469334
308,-210.29612477338907
309,-203.12188674923698
310,-228.11276723152034
311,-202.88617624570543
312,-325.0355734120223
313,-349.19028257009484
314,-347.3529824243226
315,-156.37715695112647
316,-263.6415270069771
317,-255.90578665392704
318,-191.89019012124075
319,-103.76593025327773
320,-126.5341773522044
321,-258.7391219430076
322,-246.37965876813897
323,-122.35546222882714
324,-176.01290065396995
325,-236.9695408052247
326,-148.83425215199873
327,-4.174694903811215
328,-89.07101219916422
329,-362.84104829232837
330,-62.906402423045165
331,-3.657550807911207
332,-18.65169656723255
333,-85.02650613302437
334,-172.53086065659562
335,-117.50532316271074
336,-72.13586026158706
337,-136.56615314494326
338,-238.413942430457
339,-58.62711628710609
340,-259.9356718985956
341,-70.63763940466572
342,-150.42763346047923
343,-129.0566473417637
344,-165.5576452264794
345,45.93838293232548
346,-204.00165409752384
347,-344.3151152597896
348,-181.65521761183732
349,-81.11880249752201
350,-304.9092259821424
351,-83.63904851879866
352,-111.82767909765778
353,219.9843133766841
354,-229.01412025118339
355,-291.3665410347088
356,-293.6700938516218
357,-71.2655637592415
358,-375.6575946997305
359,-226.26661800414232
360,-142.42507020426618
361,-310.125699852121
362,-269.4236733304902
363,-209.66982135413684
364,-179.7584445490907
365,-84.39912081778354
366,-100.7715596151568
367,-21.168946477169982
368,-148.07175205638094
369,-234.2505053306166
370,-232.53459241468317
371,-108.71660952633252
372,-262.69484188053843
373,-145.45746670540973
374,-152.755836932075
375,-99.07688538197027
376,-151.78215601150026
377,-37.24927434023836
378,-240.46207372777724
